YEAR,MONTH,mean_temp,median_temp,var_temp,min_temp,max_temp,mean_prcp,median_prcp,var_prcp,min_prcp,max_prcp
1956,6,72.91730633236901,74.6,94.68124476889109,34.5,101.3,0.010307649149055546,0.0,0.008202813787926666,0.0,2.6
1956,7,75.34283211313435,76.1,70.99642874959757,44.9,101.5,0.014592877767083734,0.0,0.017418965046968306,0.0,4.33
1956,8,74.70188101487314,75.4,81.76848030632259,43.9,99.8,0.00951359463276836,0.0,0.009100416695190796,0.0,2.64
1956,9,68.47643948674964,69.2,110.96411471424214,36.2,97.1,0.007833389888021717,0.0,0.011630615489754807,0.0,8.39
1956,10,60.375711799079944,61.1,113.44558660863547,18.3,88.5,0.008906066207360107,0.0,0.008884695150157157,0.0,3.19
1956,11,46.65902835562952,46.8,188.67183357127402,-0.9,82.6,0.006284287091403031,0.0,0.005518777718902325,0.0,4.21
1956,12,42.833707795044624,42.8,228.3353466745668,-21.1,78.5,0.008010763021333845,0.0,0.005358964228211574,0.0,2.6
1957,1,34.57797813870191,34.6,368.40824524482935,-33.5,78.0,0.009099779300731792,0.0,0.005601222501112996,0.0,2.99
1957,2,43.844430034129694,43.25,252.61778349995137,-15.1,78.0,0.009305370347920961,0.0,0.005645649826878463,0.0,2.05
1957,3,46.57073849579416,46.0,159.22269848347514,-3.8,80.5,0.011251683763340587,0.0,0.0072804227627087095,0.0,2.01
1957,4,55.68926492226985,56.5,173.5771425882245,13.7,83.8,0.013314893155439853,0.0,0.009722054335557609,0.0,2.28
1957,5,63.79996919854617,63.8,107.54555753971138,31.6,88.8,0.015104788903513213,0.0,0.013262921885731612,0.0,2.76
1957,6,72.3416442393951,73.4,85.9662714135744,39.1,105.6,0.015477306733167082,0.0,0.016482017267286795,0.0,3.43
1957,7,76.52081543728602,77.2,66.99412470852688,42.2,103.4,0.0107519498134961,0.0,0.013286208580343696,0.0,4.65
1957,8,74.24716582852177,74.5,73.1016266062384,46.1,103.0,0.009972275896832732,0.0,0.011391992173672122,0.0,3.9
1957,9,68.28370394104454,68.3,95.49323929199022,25.8,96.9,0.011566642120765832,0.0,0.012672073621569063,0.0,3.74
1957,10,56.22970830494829,56.5,117.43606211607405,11.1,88.2,0.01026313418040912,0.0,0.00943495238357909,0.0,3.15
1957,11,47.17367246764837,47.0,164.80140295353385,-0.2,84.3,0.011536769327467002,0.0,0.007195364651017949,0.0,2.28
1957,12,42.75779924453526,42.6,161.58011705382384,-14.4,77.2,0.011018234165067179,0.0,0.007593290770276273,0.0,2.52
1958,1,37.03437229971608,36.8,164.31256268540872,-8.9,76.7,0.013082949760062678,0.0,0.010570925439917068,0.0,2.64
1958,2,36.76201407392225,37.9,277.5461738060341,-17.4,77.1,0.012590469365818703,0.0,0.009882120487273702,0.0,3.5
1958,3,43.58345688164072,42.4,134.31444305633562,0.2,78.2,0.014767927593409143,0.0,0.010338143884784393,0.0,2.28
1958,4,55.371919166080446,55.4,131.21453055166467,16.9,89.0,0.014370679137860918,0.0,0.012983569344571727,0.0,4.09
1958,5,65.41861255250804,66.0,99.61310076221231,28.2,96.1,0.009543101099100736,0.0,0.006484284320360524,0.0,2.36
1958,6,70.8933764972483,70.7,97.26122328513827,41.5,100.6,0.014419808556358663,0.0,0.016061434371673865,0.0,4.21
1958,7,75.40498550359258,76.0,66.39762090429643,47.8,105.6,0.015578843302026694,0.0,0.014661349206294945,0.0,3.82
1958,8,75.50259371450208,76.2,60.952772697906774,47.0,100.8,0.011717354029419728,0.0,0.01586687894881047,0.0,4.69
1958,9,68.93786502271253,69.6,95.65461845410151,33.3,99.5,0.012151458137347129,0.0,0.010971163435167844,0.0,3.58
1958,10,58.699673674301856,59.0,115.16902713085894,28.0,88.9,0.008803002804817687,0.0,0.009067332032893146,0.0,4.76
1958,11,49.029349873351954,49.8,197.18518100754966,-15.6,82.8,0.010782165123748346,0.0,0.007942912014433253,0.0,2.36
1958,12,37.11459141534226,37.5,254.1761790427343,-22.1,82.0,0.0073215592972181555,0.0,0.004616866664283817,0.0,2.2
1959,1,35.73939276485788,36.5,286.7527642801223,-26.5,77.4,0.011595358955765047,0.0,0.007555411466233061,0.0,2.01
1959,2,38.79304571796523,39.2,281.6166402435439,-21.0,79.8,0.01361561025379416,0.0,0.00915905579710516,0.0,1.89
1959,3,46.45681228934405,46.0,167.23709950271447,-2.2,81.0,0.013825891108499805,0.0,0.013719579123924231,0.0,4.49
1959,4,56.13497679424228,56.4,136.90341531461058,11.2,87.9,0.010257316833627971,0.0,0.007046569671927708,0.0,1.93
1959,5,65.0667274503419,66.4,122.75678852770488,29.4,89.6,0.013545134129626003,0.0,0.012699239272805845,0.0,3.98
1959,6,72.47456655198003,73.6,88.3111166907364,38.2,108.8,0.011615649512148461,0.0,0.010488473326292894,0.0,3.23
1959,7,75.8752894497203,76.5,54.127407953031415,41.9,104.8,0.015591282251759186,0.0,0.01879849699368359,0.0,4.45
1959,8,75.56828205294997,77.2,60.95320285772905,44.5,100.8,0.013471106008419442,0.0,0.013937945485983642,0.0,4.09
1959,9,68.81973473740337,70.8,115.47336043086342,27.3,100.7,0.01281139122315593,0.0,0.013102721917104335,0.0,3.86
1959,10,58.511800439446816,58.5,154.67880341496627,21.0,89.9,0.017679080279060625,0.0,0.01786302868280174,0.0,4.17
1959,11,45.052991849446684,45.1,222.9411486029154,-24.8,85.3,0.01133948093925278,0.0,0.010461021744967249,0.0,3.43
1959,12,41.27107083386704,40.8,150.66844185586726,-2.1,77.3,0.012856326763781777,0.0,0.011145163797094494,0.0,3.19
1960,1,35.9439992306706,35.6,238.06232181368333,-18.4,78.9,0.013171608265947888,0.0,0.01070354192772882,0.0,4.76
1960,2,37.27185235816815,37.0,207.54124607294452,-13.0,78.3,0.016975957472514194,0.0,0.012894829412220504,0.0,2.72
1960,3,40.465562619198984,40.5,280.73805170518386,-18.7,85.0,0.012155701070574785,0.0,0.011431111305592137,0.0,5.63
1960,4,56.822677559625774,57.5,149.9673133283242,18.6,89.9,0.012393104776579353,0.0,0.009641493917586574,0.0,2.76
1960,5,62.95002533248892,63.0,108.82730730191072,29.4,101.9,0.013971170152628602,0.0,0.011215463599177126,0.0,3.27
1960,6,71.83414060970037,72.0,83.16247581023191,35.1,106.8,0.012929647776647868,0.0,0.012227927095225386,0.0,4.06
1960,7,75.5054432545466,75.9,63.40857176327217,41.2,108.9,0.01678898259465279,0.0,0.028439100734594987,0.0,7.28
1960,8,74.23034198860039,75.4,69.64105219793886,40.1,106.7,0.011883978406075578,0.0,0.009872045102911647,0.0,2.8
1960,9,69.22470580543934,69.3,90.93950792259687,37.8,104.6,0.01399444344864671,0.0,0.023009076602625564,0.0,4.33
1960,10,58.72096866459035,58.8,123.92256753353371,17.1,90.0,0.01119329045715279,0.0,0.010262748033204967,0.0,3.46
1960,11,48.2758706305129,48.0,145.05392832095183,-10.7,80.8,0.00873163972286374,0.0,0.007252594735162123,0.0,3.15
1960,12,35.43479005454776,34.9,204.53376261687808,-18.5,76.4,0.008157696650357546,0.0,0.006686602775987005,0.0,3.5
1961,1,34.30641823260538,35.4,242.08865475948738,-24.9,76.6,0.008006430868167203,0.0,0.005884654179274464,0.0,2.99
1961,2,41.82150620573592,41.7,217.21292384619508,-19.3,78.0,0.014337659431640188,0.0,0.011247233852952386,0.0,2.13
1961,3,47.75156299336912,47.3,172.85316210786405,6.4,80.0,0.016434717143471715,0.0,0.011988954595386262,0.0,2.6
1961,4,52.76523619209854,52.2,147.54290357250122,16.5,86.4,0.012810756972111554,0.0,0.010319382452260908,0.0,3.98
1961,5,61.935663320073246,61.4,110.16186899196938,30.1,87.5,0.012815779610194903,0.0,0.010207017694940855,0.0,2.72
1961,6,71.48948538547047,71.8,76.09858417800059,41.3,106.4,0.013356401384083045,0.0,0.014347764535582792,0.0,3.9
1961,7,75.16871596808915,75.9,57.653192715749626,46.3,107.5,0.015461190728094643,0.0,0.013632446478497416,0.0,2.76
1961,8,74.37374527112233,75.0,48.990901540507174,48.8,101.9,0.013119901346992981,0.0,0.013917416416345467,0.0,4.29
1961,9,67.92190015049401,69.2,119.11245125111999,30.8,91.8,0.014580851631256112,0.0,0.018905623107702732,0.0,4.72
1961,10,58.01027936507937,58.8,116.67627949525681,16.2,89.9,0.008404615881213686,0.0,0.0076599918695804394,0.0,3.54
1961,11,46.50375786988458,45.8,174.32855871148826,0.0,82.3,0.012369529031626358,0.0,0.00944657828020316,0.0,2.8
1961,12,37.51176508017307,37.7,247.36848709110302,-28.2,79.0,0.012459034066407934,0.0,0.007324594008942875,0.0,2.2
1962,1,33.364520025429115,34.6,310.09007366178446,-28.1,78.2,0.011736786469344609,0.0,0.009489160016736267,0.0,4.02
1962,2,39.669386174855696,40.4,330.4552000033398,-27.5,78.8,0.017522923931292782,0.0,0.015341292906355244,0.0,4.21
1962,3,43.157840584312474,43.2,198.8661861394737,-20.5,78.5,0.010478048780487805,0.0,0.008605196366569966,0.0,4.61
1962,4,55.34320468143863,55.5,144.12495661519083,17.5,85.9,0.009986012681835136,0.0,0.006730364441098804,0.0,2.24
1962,5,65.37709220308827,66.4,129.5805231150994,27.3,94.4,0.010923433461092789,0.0,0.009361208168064124,0.0,3.15
1962,6,70.55486853321094,71.9,78.31357023025672,33.5,100.0,0.016009534213923923,0.0,0.01763405473626509,0.0,4.13
1962,7,73.90471434024685,74.3,74.20672015444434,40.8,101.1,0.01379405794427016,0.0,0.012555780044046434,0.0,2.83
1962,8,74.26475477971738,74.7,75.40360614110355,43.9,104.5,0.013843496286059768,0.0,0.017107485913040496,0.0,4.61
1962,9,66.9564890530203,66.6,102.92891719825674,30.8,100.5,0.013832695984703632,0.0,0.014454197076008556,0.0,6.02
1962,10,59.36811260396673,59.3,132.49237490062126,24.0,87.9,0.011311801887609316,0.0,0.01576385748193651,0.0,5.79
1962,11,47.157293993954525,46.8,110.1993241352868,16.0,81.8,0.012047034180710273,0.0,0.011920014165407975,0.0,4.09
1962,12,37.44024755949722,38.2,226.41391729450342,-15.5,77.0,0.009514687100893997,0.0,0.007224680934788621,0.0,3.11
1963,1,30.853006823544415,32.3,334.20486229134156,-31.6,77.0,0.009825679848590497,0.0,0.007219624919280212,0.0,2.68
1963,2,37.55277444828316,38.5,269.650781859078,-19.8,79.5,0.011976952338330722,0.0,0.011237548086850338,0.0,4.45
1963,3,48.083213764205446,48.5,191.00046614090525,1.6,81.3,0.012194884761256443,0.0,0.007256775087622899,0.0,2.44
1963,4,55.837086397058826,54.7,154.5137469564902,13.5,87.6,0.010758567577974587,0.0,0.007575991382255249,0.0,2.56
1963,5,63.73889064176184,63.2,112.17542355783719,29.4,90.1,0.010070505287896592,0.0,0.006355626921521913,0.0,2.24
1963,6,71.03380924440968,72.0,89.91556960006804,37.3,98.0,0.016022099447513812,0.0,0.01935325193498701,0.0,5.2
1963,7,75.19502849905003,76.0,67.56971054133778,43.3,103.1,0.013560646421594743,0.0,0.016703686890906146,0.0,3.58
1963,8,73.70891214716143,74.0,71.22724041127427,47.1,99.7,0.011798567591763651,0.0,0.008701026661033326,0.0,2.01
1963,9,68.30844583577904,68.4,88.10965537857295,37.0,96.5,0.011768617021276595,0.0,0.01736643462101478,0.0,6.85
1963,10,62.148714040769676,62.9,87.45119912735449,29.8,89.0,0.005375330064126745,0.0,0.0038589639152656406,0.0,2.09
1963,11,48.99894266762987,48.5,125.45531938637536,-3.5,80.0,0.018093063920730523,0.0,0.02492430456084356,0.0,5.91
1963,12,32.98701687360713,34.0,241.22866548271386,-22.5,78.3,0.009063691838291381,0.0,0.005198589248960804,0.0,1.81
1964,1,37.157504451793436,37.7,198.77120552532617,-22.0,78.0,0.014692791485244315,0.0,0.013266053765527927,0.0,4.29
1964,2,37.07963480275261,36.7,156.61904216697505,-6.2,78.1,0.011955236486486486,0.0,0.009265145076577976,0.0,3.27
1964,3,44.706950444726814,44.8,197.44860408039523,-13.9,81.2,0.013474542161400684,0.0,0.012247310461826224,0.0,3.43
1964,4,55.08328832092748,54.7,155.4745579872874,14.2,86.6,0.014319001958964841,0.0,0.01030919540193228,0.0,2.64
1964,5,64.6328266700728,65.3,114.58643846787896,25.1,90.2,0.01084163517691515,0.0,0.009714931888281958,0.0,3.23
1964,6,70.80950348088795,72.2,104.32221969433937,34.9,99.6,0.012446868534888094,0.0,0.011735552758461587,0.0,3.11
1964,7,75.69567047121086,76.6,64.5151253682563,45.1,102.7,0.013999244356286012,0.0,0.014998589835060942,0.0,4.92
1964,8,72.7575967906266,73.4,86.80060075800026,40.3,101.2,0.01496523330283623,0.0,0.01964789429853185,0.0,5.83
1964,9,66.88721259635022,67.0,104.4536742630754,35.5,95.2,0.012415280345040051,0.0,0.017300081400293297,0.0,4.53
1964,10,56.88680355657903,56.9,104.06721645174805,29.7,88.9,0.007556683050578722,0.0,0.008570450881758397,0.0,3.27
1964,11,47.884120256936626,48.9,212.49028688990842,-13.5,80.5,0.013260663507109005,0.0,0.012096315591558913,0.0,3.43
1964,12,38.64698949526006,38.9,285.36654336725763,-27.4,78.4,0.014842568558853403,0.0,0.012934797447306906,0.0,5.67
1965,1,37.26839417052574,37.9,291.0907635860895,-26.7,77.0,0.007195575880038285,0.0,0.0042960803377958354,0.0,1.97
1965,2,38.184140108238125,39.5,273.7049608030385,-19.1,79.3,0.009578566425402755,0.0,0.008648357107390035,0.0,3.03
1965,3,42.02052953156823,41.8,233.90669372460107,-10.7,81.6,0.00863068244663201,0.0,0.006301376974412537,0.0,2.2
1965,4,55.662835493237026,54.8,163.25798980643413,14.5,86.1,0.008510888129803587,0.0,0.006105767790051355,0.0,1.89
1965,5,64.99834064728469,66.7,108.41640402137217,25.7,89.0,0.004580918207746803,0.0,0.003210343769086882,0.0,1.77
1965,6,69.80428632357122,70.9,79.23324884727998,37.0,92.0,0.011772478887232984,0.0,0.015465657688459035,0.0,4.96
1965,7,74.4619498376287,75.1,64.19801104032526,43.5,99.5,0.009023906264764245,0.0,0.01343560923754628,0.0,5.16
1965,8,73.53022372600469,74.9,69.28523590049953,41.1,98.3,0.009689422504465172,0.0,0.009727372024654072,0.0,3.07
1965,9,66.60048815506103,67.4,135.55008663080923,15.9,92.2,0.011816598360655737,0.0,0.017170908055237667,0.0,5.71
1965,10,58.36793466880715,58.2,106.32428655499398,22.9,89.7,0.005586898739603875,0.0,0.006133163923694679,0.0,3.5
1965,11,49.72599957084614,50.3,169.41728892389176,-6.3,80.8,0.007842142639748402,0.0,0.005686262416187849,0.0,1.85
1965,12,41.26809276566286,41.0,172.55110800025537,-13.0,77.7,0.008307950845499422,0.0,0.005957252215138755,0.0,2.13
1966,1,33.039655651208,34.1,300.58085042644154,-34.4,77.5,0.011975562407217083,0.0,0.008899911234622554,0.0,1.77
1966,2,37.57187837629264,37.8,232.08158003243895,-29.6,78.0,0.011255802283276878,0.0,0.010497682486718262,0.0,3.19
1966,3,47.52897339462321,48.3,172.9114137401843,-2.5,79.1,0.00679624794507301,0.0,0.004917056063290164,0.0,1.85
1966,4,54.49369930475087,54.7,151.67662720645401,12.4,83.3,0.0070007495449191555,0.0,0.005815366351976133,0.0,2.32
1966,5,63.100497268525004,64.2,123.96025260694773,27.7,92.9,0.009163100806050354,0.0,0.008358266488632445,0.0,3.15
1966,6,71.02353536814697,72.6,82.26160590171425,34.7,99.5,0.0079755538579068,0.0,0.008675511578816497,0.0,4.06
1966,7,76.68180666056466,78.0,68.12184191248396,40.9,102.0,0.006830303589554304,0.0,0.007688835449271058,0.0,4.57
1966,8,73.51193006993007,74.2,65.07356771313121,44.1,99.6,0.008250430457241248,0.0,0.009691677066207128,0.0,4.92
1966,9,67.52957462148521,67.8,83.70360000650834,39.5,93.6,0.009180585576734132,0.0,0.010796891626580516,0.0,3.78
1966,10,57.295862547726486,57.1,118.22351384392115,20.0,86.8,0.005572486225895317,0.0,0.006549134134016161,0.0,3.54
1966,11,48.78688011383849,49.2,175.66062051323266,-4.8,84.9,0.008003764612641174,0.0,0.008561723556617907,0.0,4.33
1966,12,38.74858461326537,38.5,226.8634500904942,-14.2,76.9,0.00952112676056338,0.0,0.006793637813444754,0.0,2.28
1967,1,39.112226653830284,39.4,228.827221380988,-23.4,78.0,0.009155089019244621,0.0,0.007689086381314132,0.0,2.87
1967,2,37.79353736330498,38.8,273.0528776509168,-23.1,77.6,0.00847025171624714,0.0,0.0061831156042391686,0.0,2.13
1967,3,47.88819064551422,48.6,260.88903443373385,-10.6,84.2,0.00670013647884578,0.0,0.0045225894140400735,0.0,2.24
1967,4,55.44653641207815,53.9,186.726779781873,5.7,89.9,0.008105759162303664,0.0,0.007055024943265905,0.0,3.82
1967,5,61.20519038212656,60.5,145.75663518343958,19.4,94.8,0.007781399808245446,0.0,0.006711387629836315,0.0,2.83
1967,6,70.53830296207697,71.2,84.61512439258702,36.6,98.9,0.011305563879732295,0.0,0.012190652975034098,0.0,3.15
1967,7,74.2587308114035,74.7,60.4052846065811,42.9,101.9,0.0095830920671685,0.0,0.009121185113187002,0.0,2.52
1967,8,73.39650940823562,73.7,58.17819058305746,46.0,101.2,0.009264746735808871,0.0,0.00957069476653843,0.0,3.66
1967,9,66.90773527540125,67.5,74.07665349744491,37.1,93.5,0.006776273372018052,0.0,0.0063874879852635165,0.0,2.68
1967,10,58.06553168119723,58.5,117.26359902904922,16.4,88.6,0.007092235997538028,0.0,0.00834336442529351,0.0,5.31
1967,11,46.743736730360936,46.6,173.8014474273222,-3.5,81.2,0.006097018696311268,0.0,0.0034988949729180853,0.0,1.42
1967,12,39.47545747378521,39.4,247.82993566287576,-29.7,80.3,0.011528662420382165,0.0,0.010266483309870313,0.0,3.58
1968,1,34.60337456305459,35.5,297.264698527524,-31.5,76.9,0.008526946107784431,0.0,0.005393158708714984,0.0,2.2
1968,2,37.27567548146019,37.9,228.52701804890347,-13.9,76.0,0.0054295641187618445,0.0,0.003799652245803437,0.0,1.61
1968,3,47.80253181603933,48.3,161.05814712482928,0.0,80.7,0.007162688979747076,0.0,0.00631070127797221,0.0,3.19
1968,4,55.832372397465356,56.0,129.6758565510042,16.1,89.5,0.006667318982387475,0.0,0.005521821008370675,0.0,2.72
1968,5,62.12632496981082,61.4,103.54239316215,27.0,92.5,0.009141221374045803,0.0,0.0075964999942489215,0.0,2.76
1968,6,71.24610615770409,72.6,87.76195418559544,37.3,103.3,0.01107142857142857,0.0,0.01575932816573481,0.0,4.33
1968,7,75.06115657761244,76.2,56.91881643821142,43.5,99.1,0.009031404053313858,0.0,0.01401557775924454,0.0,5.31
1968,8,73.72319696044508,75.0,81.28224039620198,42.1,96.8,0.00880674448767834,0.0,0.008904033250162336,0.0,3.43
1968,9,67.82346981848882,68.3,75.22115038827451,32.0,98.1,0.005787634408602151,0.0,0.005693832484411568,0.0,2.87
1968,10,59.129389652108536,59.5,124.14359962061448,27.9,84.9,0.008048629531388152,0.0,0.012784864555111677,0.0,5.2
1968,11,47.01759226589514,46.3,142.48459733578844,2.9,81.6,0.011461719418306244,0.0,0.010385532915790007,0.0,2.52
1968,12,36.868254729914995,37.3,239.96199552789614,-37.1,77.3,0.010681944598954277,0.0,0.008489710689765055,0.0,2.44
1969,1,36.010336571350386,36.8,324.0875643527468,-42.6,76.9,0.009048134777376654,0.0,0.006555129467575986,0.0,2.36
1969,2,38.50815023188626,37.8,190.3974928752388,-17.0,76.0,0.008873551885629776,0.0,0.006610588470878164,0.0,1.89
1969,3,42.10100412654745,42.4,192.3249291794319,-5.2,82.0,0.0075649318340133345,0.0,0.007288307512139568,0.0,2.6
1969,4,56.73914375267132,56.9,115.5342039259038,17.8,84.3,0.007872255088739597,0.0,0.006849323029781707,0.0,3.66
1969,5,64.52488644184446,65.3,97.86715679417921,30.1,95.3,0.008627543776620918,0.0,0.009463375557058042,0.0,3.66
1969,6,70.41083024779265,70.5,103.98724935692576,36.9,97.6,0.00913875113854873,0.0,0.008582264248197276,0.0,2.76
1969,7,76.08841792283225,77.0,74.7858592076665,41.7,101.4,0.010239193083573487,0.0,0.01215291616958608,0.0,3.23
1969,8,75.27247916666667,75.6,60.34405052390819,41.6,104.9,0.00819169784429004,0.0,0.013653121734186134,0.0,5.87
1969,9,68.43313911667386,68.9,82.06510918703296,39.4,99.1,0.008435517970401691,0.0,0.012450988008895596,0.0,4.69
1969,10,56.67018252751846,57.6,171.82815565538786,13.7,87.6,0.005755007704160246,0.0,0.004374658647751074,0.0,2.17
1969,11,46.89167208848406,46.6,152.94155874960876,1.0,81.7,0.006318348714895307,0.0,0.008915681891357944,0.0,5.24
1969,12,39.009012363023324,38.3,188.2736785187095,-8.4,79.2,0.012591199270405837,0.0,0.013298848710589863,0.0,3.23
1970,1,32.67368791828108,34.2,327.06546304336183,-26.6,77.5,0.007027220630372493,0.0,0.005102206303724902,0.0,2.4
1970,2,39.93786551993745,40.8,213.08495361081495,-23.6,76.9,0.00679733393583371,0.0,0.005176263068250005,0.0,1.85
1970,3,44.35207760141093,43.5,189.557859200977,-7.6,85.9,0.010004644681839293,0.0,0.008049425132297373,0.0,2.28
1970,4,55.02566539923954,55.2,177.58192990456058,13.2,86.6,0.006119480519480519,0.0,0.0070219620321490496,0.0,3.15
1970,5,64.8886017699115,66.1,108.88946083864039,29.6,100.3,0.006648225867989317,0.0,0.006273434957264266,0.0,2.28
1970,6,71.65474937892738,72.7,87.28215902742932,36.6,105.8,0.007911848996936456,0.0,0.01039932569374437,0.0,3.78
1970,7,76.1119719308194,76.9,63.242705602954814,44.4,105.4,0.0071613777089783275,0.0,0.0065023623436847025,0.0,3.11
1970,8,75.63876117496807,76.3,61.06301531044516,45.6,102.5,0.007765977096416698,0.0,0.009298740092912457,0.0,3.19
1970,9,68.88794932233354,70.4,126.85004408907051,26.5,99.8,0.007729665309365379,0.0,0.008515087420438251,0.0,3.39
1970,10,57.97503029439019,58.7,135.36162696835854,20.1,86.9,0.007308184772973506,0.0,0.006280627727526116,0.0,2.76
1970,11,47.13954730983303,47.5,152.71021190727188,-13.5,80.0,0.006138540114918068,0.0,0.004008169375414505,0.0,2.24
1970,12,40.188632761849874,40.4,268.3636630105772,-20.1,77.5,0.008769384138236597,0.0,0.007305109987567972,0.0,2.28
1971,1,34.416708839406205,35.0,347.5730071681898,-28.9,80.8,0.008235067931299666,0.0,0.004468426725472895,0.0,1.89
1971,2,38.51873348433371,38.7,277.5674215576549,-20.3,79.5,0.01815266951022209,0.0,0.015220005520601397,0.0,2.38
1971,3,44.00966326272259,43.0,198.38054891597096,4.5,83.2,0.013376749847839318,0.0,0.014562616138205597,0.0,5.43
1971,4,53.7431410144675,53.3,137.6600841277643,13.4,87.0,0.008475926567370973,0.0,0.008063358225252844,0.0,3.39
1971,5,61.59126417471651,60.8,97.97109975421438,29.4,92.6,0.013430390192149005,0.0,0.012455219953478959,0.0,2.99
1971,6,71.82628143764686,73.5,88.52673307274381,35.4,98.0,0.012329690769588468,0.0,0.012876097313914382,0.0,3.11
1971,7,74.27174796747968,74.8,66.88138351164098,36.0,100.9,0.01743879907621247,0.0,0.01544573190478237,0.0,2.68
1971,8,73.90278763743399,74.5,49.72905716346987,44.3,99.4,0.01718608340888486,0.0,0.026472631809026717,0.0,6.06
1971,9,68.27365290723479,70.2,116.88753552759873,30.3,97.6,0.014165297018079361,0.0,0.016781051457297014,0.0,4.88
1971,10,59.88818001551858,60.9,145.04448952234236,2.6,89.1,0.013125718225695242,0.0,0.01342951160375373,0.0,2.52
1971,11,46.68615779232265,46.1,175.66270886284926,-3.5,81.3,0.010591237241722678,0.0,0.00803095874805201,0.0,2.32
1971,12,40.97194881044405,40.5,277.3699569216199,-17.6,79.6,0.02051901113199364,0.0,0.021943816765476652,0.0,5.12
1972,1,35.912027491408935,37.2,370.8457850059407,-35.0,78.0,0.014445819581958196,0.0,0.011438312013879147,0.0,2.73
1972,2,37.57294858539336,38.1,286.85584645637084,-19.2,78.1,0.016147564887722368,0.0,0.011505063244032901,0.0,1.85
1972,3,46.818864759887006,47.6,231.24108930880197,-12.3,80.3,0.013859471755339315,0.0,0.010625850825656194,0.0,2.24
1972,4,53.86218932748538,53.4,178.9011252804279,12.1,85.4,0.011093312992626494,0.0,0.007566229816689535,0.0,2.36
1972,5,63.44650176678446,63.9,92.54388209823901,32.3,92.0,0.016429604628736744,0.0,0.015446322470054652,0.0,3.74
1972,6,69.88255632183909,69.9,81.2710484581802,38.4,102.4,0.02260814410757326,0.0,0.03717167933990695,0.0,5.51
1972,7,74.2562221429845,75.2,71.11736210166876,42.3,106.8,0.013495351300458985,0.0,0.01254839784208759,0.0,3.54
1972,8,73.54674739261092,74.2,64.2223977109563,46.5,107.0,0.01214820790595828,0.0,0.010529893661207117,0.0,2.87
1972,9,67.31025897319401,67.9,114.27253832805562,27.7,98.0,0.013997546012269938,0.0,0.01742880843673091,0.0,7.28
1972,10,55.45117325335215,55.5,160.31814419018315,6.7,89.8,0.013346822185194002,0.0,0.019628173712671428,0.0,6.56
1972,11,44.32671811166591,43.2,164.22313118392384,1.6,82.0,0.02526118866023888,0.0,0.028846553100544407,0.0,3.35
1972,12,36.32513089005236,37.6,333.8953570227139,-28.9,80.7,0.021082812500000003,0.0,0.016742115347612926,0.0,2.83
1973,1,33.41621305922205,34.6,283.121343699173,-26.5,79.0,0.16552632732693234,0.0,0.29710203904070703,0.0,11.81
1973,2,35.98302894555479,36.1,239.0135426838069,-22.2,83.9,0.20464039311063684,0.0,0.3714508125507834,0.0,10.63
1973,3,47.53507722007722,46.6,149.1386888430268,-3.7,82.3,0.26101919228670184,0.0,0.6174442652431339,0.0,13.78
1973,4,52.20469204704006,52.2,152.4153395688911,0.4,91.5,0.25646085898418136,0.0,0.751152856104924,0.0,14.17
1973,5,61.40887334887334,61.0,115.0246790212178,24.3,99.2,0.2043961906441515,0.0,0.7310929081054214,0.0,14.17
1973,6,71.11191684795746,72.3,88.75684198849267,7.4,109.4,0.11244110275689223,0.0,0.13534903072025675,0.0,18.03
1973,7,74.55540151102112,75.4,69.53649280719755,17.7,109.9,0.10087472623740691,0.0,0.10731339225183051,0.0,8.03
1973,8,73.83025643012085,75.2,69.57887494489387,13.8,107.5,0.08326001469253706,0.0,0.09922267348710426,0.0,14.61
1973,9,66.61263400623002,66.9,119.5841315802193,9.5,109.2,0.1161253755804425,0.0,0.14851830324223383,0.0,7.76
1973,10,58.45531964901284,58.6,123.9904946758981,8.7,88.8,0.08028291243599757,0.0,0.08897138448300856,0.0,7.2
1973,11,46.657342342342346,46.0,211.91829614308733,-7.5,89.4,0.09615918600228224,0.0,0.12746507246660932,0.0,18.23
1973,12,37.17615561184106,37.1,245.836085160727,-25.3,78.7,0.1087354718735472,0.0,0.10984543236947156,0.0,18.03
1974,1,34.92509300231037,36.3,416.5554503604363,-35.3,89.2,0.1042243034418169,0.0,0.14457333640472664,0.0,18.15
1974,2,36.75419794333319,37.6,280.1828478412317,-24.0,79.5,0.06860707803992741,0.0,0.05342190136456967,0.0,8.11
1974,3,46.25957028948505,46.0,262.69643395785124,-23.8,91.0,0.08974141834978716,0.0,0.08439895944471583,0.0,17.09
1974,4,54.24043374081143,54.4,162.63148664477572,1.9,87.9,0.0842831615120275,0.0,0.1129406346252686,0.0,18.07
1974,5,62.1070177505498,61.9,147.94521210886143,10.8,99.9,0.105573479879454,0.0,0.10844698307717715,0.0,8.54
1974,6,69.98464718402096,70.0,93.55425857143486,12.0,109.2,0.0978110882956879,0.0,0.11202587833830109,0.0,12.44
1974,7,75.12089687156107,76.2,74.08927167131961,7.0,106.2,0.08403473379528112,0.0,0.11010202203810548,0.0,13.11
1974,8,72.26453313547077,72.7,63.67682687626486,34.5,99.7,0.11630162923822104,0.0,0.13127914368046645,0.0,11.02
